data	hour	depl	vwc	depl_t1	d_rain	irr	etc	Fc	L	vwc2
2021-06-24	19:15:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	19:30:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	19:45:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	20:00:23	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	20:15:22	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	20:30:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	20:45:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	21:00:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	21:15:21	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	21:30:21	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	21:45:19	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	22:00:22	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	22:15:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	22:30:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	22:45:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	23:00:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	23:15:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	23:30:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-24	23:45:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	00:00:19	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	00:15:20	-5.78	51.98	-5.78	0	0	0.0	46.2	100.0	51.988
2021-06-25	00:30:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	00:45:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	01:00:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	01:15:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	01:30:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	01:45:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	02:00:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	02:15:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	02:30:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	02:45:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	03:00:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	03:15:21	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	03:30:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	03:45:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	04:00:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	04:15:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	04:30:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	04:45:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	05:00:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	05:15:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	05:30:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	05:45:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	06:00:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	06:15:21	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	06:30:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	06:45:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	07:00:20	-5.78	51.98	-5.78	0.0	0	0.0	46.2	100.0	51.988
2021-06-25	07:15:20	-5.773	51.973	-5.78	0.0	0	0.022	46.2	100.0	51.981
2021-06-25	07:30:21	-5.773	51.973	-5.773	0.0	0	0.0	46.2	100.0	51.981
2021-06-25	07:45:20	-5.773	51.973	-5.773	0.0	0	0.0	46.2	100.0	51.981
2021-06-25	08:00:20	-5.773	51.973	-5.773	0.0	0	0.0	46.2	100.0	51.981
2021-06-25	08:15:20	-5.753	51.953	-5.773	0.0	0	0.068	46.2	100.0	51.961
2021-06-25	08:30:20	-5.753	51.953	-5.753	0.0	0	0.0	46.2	100.0	51.961
2021-06-25	08:45:20	-5.753	51.953	-5.753	0.0	0	0.0	46.2	100.0	51.961
2021-06-25	09:00:20	-5.753	51.953	-5.753	0.0	0	0.0	46.2	100.0	51.961
2021-06-25	09:15:20	-5.706	51.906	-5.753	0.0	0	0.156	46.2	100.0	51.914
2021-06-25	09:30:20	-5.706	51.906	-5.706	0.0	0	0.0	46.2	100.0	51.914
2021-06-25	09:45:20	-5.706	51.906	-5.706	0.0	0	0.0	46.2	100.0	51.914
2021-06-25	10:00:20	-5.706	51.906	-5.706	0.0	0	0.0	46.2	100.0	51.914
2021-06-25	10:15:21	-5.612	51.812	-5.706	0.0	0	0.314	46.2	100.0	51.82
2021-06-25	10:30:20	-5.612	51.812	-5.612	0.0	0	0.0	46.2	100.0	51.82
2021-06-25	10:45:21	-5.612	51.812	-5.612	0.0	0	0.0	46.2	100.0	51.82
2021-06-25	11:00:20	-5.612	51.812	-5.612	0.0	0	0.0	46.2	100.0	51.82
2021-06-25	11:15:20	-5.545	51.745	-5.612	0.0	0	0.224	46.2	100.0	51.753
2021-06-25	11:30:20	-5.545	51.745	-5.545	0.0	0	0.0	46.2	100.0	51.753
2021-06-25	11:45:20	-5.545	51.745	-5.545	0.0	0	0.0	46.2	100.0	51.753
2021-06-25	12:00:20	-5.545	51.745	-5.545	0.0	0	0.0	46.2	100.0	51.753
2021-06-25	12:15:20	-5.43	51.63	-5.545	0.0	0	0.382	46.2	100.0	51.638
2021-06-25	12:30:20	-5.43	51.63	-5.43	0.0	0	0.0	46.2	100.0	51.638
2021-06-25	12:45:20	-5.43	51.63	-5.43	0.0	0	0.0	46.2	100.0	51.638
2021-06-25	13:00:20	-5.43	51.63	-5.43	0.0	0	0.0	46.2	100.0	51.638
2021-06-25	13:15:20	-5.269	51.469	-5.43	0.0	0	0.538	46.2	100.0	51.477
2021-06-25	13:30:20	-5.269	51.469	-5.269	0.0	0	0.0	46.2	100.0	51.477
2021-06-25	13:45:20	-5.269	51.469	-5.269	0.0	0	0.0	46.2	100.0	51.477
2021-06-25	14:00:20	-5.269	51.469	-5.269	0.0	0	0.0	46.2	100.0	51.477
2021-06-25	14:15:22	-5.141	51.341	-5.269	0.0	0	0.427	46.2	100.0	51.349
2021-06-25	14:30:22	-5.141	51.341	-5.141	0.0	0	-0.0	46.2	100.0	51.349
2021-06-25	14:45:20	-5.141	51.341	-5.141	0.0	0	-0.0	46.2	100.0	51.349
2021-06-25	15:00:20	-5.141	51.341	-5.141	0.0	0	-0.0	46.2	100.0	51.349
2021-06-25	15:15:22	-5.006	51.206	-5.141	0.0	0	0.449	46.2	100.0	51.214
2021-06-25	15:30:20	-5.006	51.206	-5.006	0.0	0	-0.0	46.2	100.0	51.214
2021-06-25	15:45:20	-5.006	51.206	-5.006	0.0	0	-0.0	46.2	100.0	51.214
2021-06-25	16:00:20	-5.006	51.206	-5.006	0.0	0	-0.0	46.2	100.0	51.214
2021-06-25	16:15:20	-4.945	51.145	-5.006	0.0	0	0.202	46.2	100.0	51.153
2021-06-25	16:30:20	-4.945	51.145	-4.945	0.0	0	0.0	46.2	100.0	51.153
2021-06-25	16:45:20	-4.945	51.145	-4.945	0.0	0	0.0	46.2	100.0	51.153
2021-06-25	17:00:20	-4.945	51.145	-4.945	0.0	0	0.0	46.2	100.0	51.153
2021-06-25	17:15:20	-4.925	51.125	-4.945	0.0	0	0.067	46.2	100.0	51.133
2021-06-25	17:30:20	-4.925	51.125	-4.925	0.0	0	-0.0	46.2	100.0	51.133
2021-06-25	17:45:20	-4.925	51.125	-4.925	0.0	0	-0.0	46.2	100.0	51.133
2021-06-25	18:00:20	-4.925	51.125	-4.925	0.0	0	-0.0	46.2	100.0	51.133
2021-06-25	18:15:20	-4.918	51.118	-4.925	0.0	0	0.022	46.2	100.0	51.126
2021-06-25	18:30:20	-4.918	51.118	-4.918	0.0	0	-0.0	46.2	100.0	51.126
2021-06-27	11:45:20	-4.978	51.178	-4.918	0.201	0	0.0	46.2	100.0	51.186
2021-06-27	12:00:20	-4.978	51.178	-4.978	0.0	0	0.0	46.2	100.0	51.186
2021-06-27	12:15:20	-4.9	51.1	-4.978	0.0	0	0.261	46.2	100.0	51.108
2021-06-27	12:30:20	-4.9	51.1	-4.9	0.0	0	0.0	46.2	100.0	51.108
2021-06-27	12:45:20	-4.9	51.1	-4.9	0.0	0	0.0	46.2	100.0	51.108
2021-06-27	13:00:20	-4.9	51.1	-4.9	0.0	0	0.0	46.2	100.0	51.108
2021-06-27	13:15:20	-4.802	51.002	-4.9	0.0	0	0.326	46.2	100.0	51.01
2021-06-27	13:30:20	-4.802	51.002	-4.802	0.0	0	0.0	46.2	100.0	51.01
2021-06-27	13:45:20	-4.802	51.002	-4.802	0.0	0	0.0	46.2	100.0	51.01
2021-06-27	14:00:20	-4.802	51.002	-4.802	0.0	0	0.0	46.2	100.0	51.01
2021-06-27	14:15:20	-4.711	50.911	-4.802	0.0	0	0.304	46.2	100.0	50.919
2021-06-27	14:30:21	-4.711	50.911	-4.711	0.0	0	-0.0	46.2	100.0	50.919
2021-06-27	14:45:21	-4.711	50.911	-4.711	0.0	0	-0.0	46.2	100.0	50.919
2021-06-27	15:00:22	-4.711	50.911	-4.711	0.0	0	-0.0	46.2	100.0	50.919
2021-06-27	15:15:20	-4.62	50.82	-4.711	0.0	0	0.305	46.2	100.0	50.828
2021-06-27	15:30:20	-4.62	50.82	-4.62	0.0	0	0.0	46.2	100.0	50.828
2021-06-27	15:45:20	-4.62	50.82	-4.62	0.0	0	0.0	46.2	100.0	50.828
2021-06-27	16:00:20	-4.62	50.82	-4.62	0.0	0	0.0	46.2	100.0	50.828
2021-06-27	16:15:20	-4.561	50.761	-4.62	0.0	0	0.196	46.2	100.0	50.769
2021-06-27	16:30:20	-4.561	50.761	-4.561	0.0	0	0.0	46.2	100.0	50.769
2021-06-27	16:45:20	-4.561	50.761	-4.561	0.0	0	0.0	46.2	100.0	50.769
2021-06-27	17:00:20	-4.561	50.761	-4.561	0.0	0	0.0	46.2	100.0	50.769
2021-06-27	17:15:20	-4.535	50.735	-4.561	0.0	0	0.087	46.2	100.0	50.743
2021-06-27	17:30:20	-4.535	50.735	-4.535	0.0	0	0.0	46.2	100.0	50.743
2021-06-27	17:45:20	-4.535	50.735	-4.535	0.0	0	0.0	46.2	100.0	50.743
2021-06-27	18:00:25	-4.535	50.735	-4.535	0.0	0	0.0	46.2	100.0	50.743
2021-06-27	18:15:27	-4.522	50.722	-4.535	0.0	0	0.044	46.2	100.0	50.73
2021-06-27	18:15:27	-4.509	50.709	-4.522	0.0	0	0.044	46.2	100.0	50.717
2021-06-27	18:45:20	-4.509	50.709	-4.509	0.0	0	0.0	46.2	100.0	50.717
2021-06-27	19:00:20	-4.509	50.709	-4.509	0.0	0	0.0	46.2	100.0	50.717
2021-06-27	19:15:22	-4.509	50.709	-4.509	0.0	0	0.0	46.2	100.0	50.717
2021-06-27	19:30:20	-4.509	50.709	-4.509	0.0	0	0.0	46.2	100.0	50.717
2021-06-27	19:45:20	-4.509	50.709	-4.509	0.0	0	0.0	46.2	100.0	50.717
2021-06-27	20:00:20	-4.509	50.709	-4.509	0.0	0	0.0	46.2	100.0	50.717
2021-06-27	20:15:22	-4.503	50.703	-4.509	0.0	0	0.021	46.2	100.0	50.711
2021-06-27	20:30:20	-4.503	50.703	-4.503	0.0	0	0.0	46.2	100.0	50.711
2021-06-27	20:45:20	-4.503	50.703	-4.503	0.0	0	0.0	46.2	100.0	50.711
2021-06-27	21:00:20	-4.503	50.703	-4.503	0.0	0	0.0	46.2	100.0	50.711
2021-06-27	21:15:22	-4.496	50.696	-4.503	0.0	0	0.022	46.2	100.0	50.704
2021-06-27	21:30:20	-4.496	50.696	-4.496	0.0	0	0.0	46.2	100.0	50.704
2021-06-27	21:45:21	-4.496	50.696	-4.496	0.0	0	0.0	46.2	100.0	50.704
2021-06-27	22:00:20	-4.496	50.696	-4.496	0.0	0	0.0	46.2	100.0	50.704
2021-06-27	22:15:20	-4.49	50.69	-4.496	0.0	0	0.021	46.2	100.0	50.698
2021-06-27	22:30:22	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-27	22:45:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-27	23:00:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-27	23:15:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-27	23:30:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-27	23:45:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	00:00:19	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	00:15:20	-4.49	50.69	-4.49	0	0	0.0	46.2	100.0	50.698
2021-06-28	00:30:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	00:45:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	01:00:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	01:15:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	01:30:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	01:45:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	02:00:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	02:15:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	02:30:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	02:45:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	03:00:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	03:15:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	03:30:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	03:45:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	04:00:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	04:15:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	04:30:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	04:45:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	05:00:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	05:15:22	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	05:30:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	05:45:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	06:00:21	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	06:15:21	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	06:30:21	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	06:45:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	07:00:20	-4.49	50.69	-4.49	0.0	0	0.0	46.2	100.0	50.698
2021-06-28	07:15:20	-4.484	50.684	-4.49	0.0	0	0.021	46.2	100.0	50.692
2021-06-28	07:30:20	-4.484	50.684	-4.484	0.0	0	0.0	46.2	100.0	50.692
2021-06-28	07:45:20	-4.484	50.684	-4.484	0.0	0	0.0	46.2	100.0	50.692
2021-06-28	08:00:20	-4.484	50.684	-4.484	0.0	0	0.0	46.2	100.0	50.692
2021-06-28	08:15:20	-4.458	50.658	-4.484	0.0	0	0.086	46.2	100.0	50.666
2021-06-28	08:30:20	-4.458	50.658	-4.458	0.0	0	0.0	46.2	100.0	50.666
2021-06-28	08:45:20	-4.458	50.658	-4.458	0.0	0	0.0	46.2	100.0	50.666
2021-06-28	09:00:22	-4.458	50.658	-4.458	0.0	0	0.0	46.2	100.0	50.666
2021-06-28	09:15:20	-4.426	50.626	-4.458	0.0	0	0.107	46.2	100.0	50.634
2021-06-28	09:30:21	-4.426	50.626	-4.426	0.0	0	0.0	46.2	100.0	50.634
2021-06-28	09:45:20	-4.426	50.626	-4.426	0.0	0	0.0	46.2	100.0	50.634
2021-06-28	10:00:20	-4.426	50.626	-4.426	0.0	0	0.0	46.2	100.0	50.634
2021-06-28	10:15:20	-4.362	50.562	-4.426	0.0	0	0.214	46.2	100.0	50.57
2021-06-28	10:30:20	-4.362	50.562	-4.362	0.0	0	0.0	46.2	100.0	50.57
2021-06-28	10:45:20	-4.362	50.562	-4.362	0.0	0	0.0	46.2	100.0	50.57
2021-06-28	11:00:20	-4.362	50.562	-4.362	0.0	0	0.0	46.2	100.0	50.57
2021-06-28	11:15:20	-4.24	50.44	-4.362	0.0	0	0.407	46.2	100.0	50.448
2021-06-28	11:30:20	-4.24	50.44	-4.24	0.0	0	0.0	46.2	100.0	50.448
2021-06-28	11:45:20	-4.24	50.44	-4.24	0.0	0	0.0	46.2	100.0	50.448
2021-06-28	12:00:23	-4.24	50.44	-4.24	0.0	0	0.0	46.2	100.0	50.448
2021-06-28	12:15:20	-4.099	50.299	-4.24	0.0	0	0.471	46.2	100.0	50.307
2021-06-28	12:30:20	-4.099	50.299	-4.099	0.0	0	-0.0	46.2	100.0	50.307
2021-06-28	12:45:20	-4.099	50.299	-4.099	0.0	0	-0.0	46.2	100.0	50.307
2021-06-28	13:00:21	-4.099	50.299	-4.099	0.0	0	-0.0	46.2	100.0	50.307
2021-06-28	13:15:20	-3.951	50.151	-4.099	0.0	0	0.493	46.2	100.0	50.159
2021-06-28	13:30:20	-3.951	50.151	-3.951	0.0	0	0.0	46.2	100.0	50.159
2021-06-28	13:45:20	-3.951	50.151	-3.951	0.0	0	0.0	46.2	100.0	50.159
2021-06-28	14:00:21	-3.951	50.151	-3.951	0.0	0	0.0	46.2	100.0	50.159
2021-06-28	14:15:21	-3.861	50.061	-3.951	0.0	0	0.299	46.2	100.0	50.069
2021-06-28	14:30:20	-3.861	50.061	-3.861	0.0	0	0.0	46.2	100.0	50.069
2021-06-28	14:45:20	-3.861	50.061	-3.861	0.0	0	0.0	46.2	100.0	50.069
2021-06-28	15:00:20	-3.861	50.061	-3.861	0.0	0	0.0	46.2	100.0	50.069
2021-06-28	15:15:20	-3.778	49.978	-3.861	0.0	0	0.278	46.2	100.0	49.986
2021-06-28	15:30:22	-3.778	49.978	-3.778	0.0	0	0.0	46.2	100.0	49.986
2021-06-28	15:45:20	-3.778	49.978	-3.778	0.0	0	0.0	46.2	100.0	49.986
2021-06-28	16:00:20	-3.778	49.978	-3.778	0.0	0	0.0	46.2	100.0	49.986
2021-06-28	16:15:20	-3.726	49.926	-3.778	0.0	0	0.172	46.2	100.0	49.934
2021-06-28	16:30:20	-3.726	49.926	-3.726	0.0	0	0.0	46.2	100.0	49.934
2021-06-28	16:45:20	-3.726	49.926	-3.726	0.0	0	0.0	46.2	100.0	49.934
2021-06-28	17:00:20	-3.726	49.926	-3.726	0.0	0	0.0	46.2	100.0	49.934
2021-06-28	17:15:22	-3.675	49.875	-3.726	0.0	0	0.171	46.2	100.0	49.883
2021-06-28	17:30:20	-3.675	49.875	-3.675	0.0	0	-0.0	46.2	100.0	49.883
2021-06-28	17:45:22	-3.675	49.875	-3.675	0.0	0	-0.0	46.2	100.0	49.883
2021-06-28	18:00:20	-3.675	49.875	-3.675	0.0	0	-0.0	46.2	100.0	49.883
2021-06-28	18:15:20	-3.656	49.856	-3.675	0.0	0	0.064	46.2	100.0	49.864
2021-06-28	18:30:27	-3.656	49.856	-3.656	0.0	0	0.0	46.2	100.0	49.864
2021-06-28	18:45:25	-3.656	49.856	-3.656	0.0	0	0.0	46.2	100.0	49.864
2021-06-28	19:00:20	-3.656	49.856	-3.656	0.0	0	0.0	46.2	100.0	49.864
2021-06-28	19:15:20	-3.65	49.85	-3.656	0.0	0	0.021	46.2	100.0	49.858
2021-06-28	19:30:20	-3.65	49.85	-3.65	0.0	0	0.0	46.2	100.0	49.858
2021-06-28	19:45:21	-3.65	49.85	-3.65	0.0	0	0.0	46.2	100.0	49.858
2021-06-28	20:00:20	-3.65	49.85	-3.65	0.0	0	0.0	46.2	100.0	49.858
2021-06-28	20:15:21	-3.637	49.837	-3.65	0.0	0	0.043	46.2	100.0	49.845
2021-06-28	20:30:20	-3.637	49.837	-3.637	0.0	0	0.0	46.2	100.0	49.845
2021-06-28	20:45:21	-3.637	49.837	-3.637	0.0	0	0.0	46.2	100.0	49.845
2021-06-28	21:00:21	-3.637	49.837	-3.637	0.0	0	0.0	46.2	100.0	49.845
2021-06-28	21:15:22	-3.624	49.824	-3.637	0.0	0	0.043	46.2	100.0	49.832
2021-06-28	21:30:20	-3.624	49.824	-3.624	0.0	0	0.0	46.2	100.0	49.832
2021-06-28	21:45:22	-3.624	49.824	-3.624	0.0	0	0.0	46.2	100.0	49.832
2021-06-28	22:00:24	-3.624	49.824	-3.624	0.0	0	0.0	46.2	100.0	49.832
2021-06-28	22:15:20	-3.618	49.818	-3.624	0.0	0	0.021	46.2	100.0	49.826
2021-06-28	22:30:20	-3.618	49.818	-3.618	0.0	0	0.0	46.2	100.0	49.826
2021-06-28	22:45:20	-3.618	49.818	-3.618	0.0	0	0.0	46.2	100.0	49.826
2021-06-28	23:00:20	-3.618	49.818	-3.618	0.0	0	0.0	46.2	100.0	49.826
2021-06-28	23:15:20	-3.611	49.811	-3.618	0.0	0	0.022	46.2	100.0	49.819
2021-06-28	23:30:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-28	23:45:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	00:00:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	00:15:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	00:30:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	00:45:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	01:00:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	01:15:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	01:30:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	01:45:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	02:00:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	02:15:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	02:30:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	02:45:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	03:00:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	03:15:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	03:30:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	03:45:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	04:00:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	04:15:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	04:30:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	04:45:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	05:00:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	05:15:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	05:30:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	05:45:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	06:00:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	06:15:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	06:30:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	06:45:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	07:00:20	-3.611	49.811	-3.611	0.0	0	0.0	46.2	100.0	49.819
2021-06-29	07:15:20	-3.605	49.805	-3.611	0.0	0	0.021	46.2	100.0	49.813
2021-06-29	07:30:20	-3.605	49.805	-3.605	0.0	0	0.0	46.2	100.0	49.813
2021-06-29	07:45:20	-3.605	49.805	-3.605	0.0	0	0.0	46.2	100.0	49.813
2021-06-29	08:00:20	-3.605	49.805	-3.605	0.0	0	0.0	46.2	100.0	49.813
2021-06-29	08:15:20	-3.567	49.767	-3.605	0.0	0	0.127	46.2	100.0	49.775
2021-06-29	08:30:20	-3.567	49.767	-3.567	0.0	0	-0.0	46.2	100.0	49.775
2021-06-29	08:45:20	-3.567	49.767	-3.567	0.0	0	-0.0	46.2	100.0	49.775
2021-06-29	09:00:20	-3.567	49.767	-3.567	0.0	0	-0.0	46.2	100.0	49.775
2021-06-29	09:15:20	-3.497	49.697	-3.567	0.0	0	0.232	46.2	100.0	49.705
2021-06-29	09:30:20	-3.497	49.697	-3.497	0.0	0	0.0	46.2	100.0	49.705
2021-06-29	09:45:20	-3.497	49.697	-3.497	0.0	0	0.0	46.2	100.0	49.705
2021-06-29	10:00:20	-3.497	49.697	-3.497	0.0	0	0.0	46.2	100.0	49.705
2021-06-29	10:15:20	-3.383	49.583	-3.497	0.0	0	0.379	46.2	100.0	49.591
2021-06-29	10:30:20	-3.383	49.583	-3.383	0.0	0	0.0	46.2	100.0	49.591
2021-06-29	10:45:25	-3.383	49.583	-3.383	0.0	0	0.0	46.2	100.0	49.591
2021-06-29	11:00:20	-3.383	49.583	-3.383	0.0	0	0.0	46.2	100.0	49.591
